x,y,z
0.45999999999999996,-0.0659,0.45799999999999996
0.5249999999999999,0.159,0.511
0.5389999999999999,-0.0403,0.405
0.24,-0.0696,0.443
0.178,0.0563,0.377
0.37889999999999996,-0.0787,0.597
0.349956,0.0763,0.618
0.3146,0.00412,0.2982
0.173,-0.147,0.587
0.5249999999999999,0.0626,0.5349999999999999
0.474,0.0451,0.38
0.4443,-0.149,0.5589999999999999
0.31679999999999997,0.218,0.637
0.34747,0.2,0.603
0.19899999999999998,0.185,0.631
0.4467,-0.0195,0.291
0.299,-0.0922,0.531
0.5369999999999999,-0.212,0.606
0.33649999999999997,0.11,0.2787
0.3686,-0.0806,0.6930000000000001
0.475,-0.0173,0.403
0.487,0.0252,0.426
0.41819999999999996,-0.135,0.619
0.35583,0.114,0.3265
0.4072,0.0797,0.3388
0.18999999999999997,-0.00148,0.423
0.45599999999999996,-0.0733,0.434
0.5369999999999999,0.107,0.395
0.3266,0.181,0.5369999999999999
0.422,-0.205,0.5840000000000001
0.297,0.087,0.655
0.409,0.16,0.649
0.174,0.067,0.432
0.2562,0.0161,0.402
0.528,-0.0847,0.439
0.28819999999999996,0.0481,0.6659999999999999
0.21699999999999997,-0.00914,0.565
0.21699999999999997,-0.00361,0.656
0.2848,0.122,0.40900000000000003
0.23099999999999998,0.105,0.523
0.25249999999999995,-0.0777,0.565
0.2623,-0.121,0.509
0.21499999999999997,-0.0222,0.512
0.22899999999999998,-0.0602,0.641
0.172,-0.0313,0.527
0.5349999999999999,-0.109,0.607
0.25579999999999997,0.111,0.5760000000000001
0.2606,0.0395,0.371
0.13399999999999998,0.0235,0.392
0.38649999999999995,-0.141,0.65
0.3,-0.0412,0.499
0.38539999999999996,-0.0144,0.632
0.2698,-0.112,0.3451
0.16999999999999998,-0.00168,0.583
0.143,-0.0216,0.5900000000000001
0.497,-0.0243,0.652
0.3944,-0.00114,0.721
0.4189,0.0144,0.435
0.39289999999999997,-0.0353,0.719
0.518,-0.0165,0.46299999999999997
0.4384,0.00717,0.525
0.37679999999999997,0.132,0.41900000000000004
0.22999999999999998,0.0488,0.389
0.4472,0.0745,0.6799999999999999
0.494,0.127,0.494
0.6359999999999999,-0.0519,0.498
0.2864,0.0492,0.373
0.4274,0.0405,0.41900000000000004
0.305,-0.259,0.45899999999999996
0.5329999999999999,0.00387,0.39
0.31139999999999995,-0.172,0.487
0.41559999999999997,-0.12,0.5489999999999999
0.471,-0.127,0.601
0.478,-0.0347,0.656
0.35018499999999997,0.0705,0.613
0.23299999999999998,0.0848,0.548
0.41509999999999997,-0.153,0.5860000000000001
0.3621,-0.0838,0.431
0.507,0.0551,0.503
0.21599999999999997,-0.018,0.595
0.3942,0.105,0.374
0.34626999999999997,0.0404,0.355
0.36819999999999997,-0.189,0.348
0.19099999999999998,0.0228,0.5740000000000001
0.45999999999999996,0.0332,0.403
0.45599999999999996,-0.0818,0.451
0.247,0.101,0.381
0.17899999999999996,0.0223,0.46399999999999997
0.413,0.126,0.385
0.32439999999999997,0.175,0.3452
0.39239999999999997,-0.148,0.51
0.45699999999999996,-0.0934,0.499
0.4458,0.0302,0.483
0.515,-0.115,0.492
0.2764,-0.0954,0.511
0.246,-0.0796,0.593
0.474,-0.0718,0.45799999999999996
0.23099999999999998,0.182,0.529
0.26459999999999995,-0.217,0.628
0.2571,-0.0118,0.31930000000000003
0.243,-0.00331,0.64
0.23099999999999998,0.175,0.609
0.41259999999999997,0.133,0.384
0.28819999999999996,0.073,0.41700000000000004
0.2613,-0.116,0.601
0.37589999999999996,-0.201,0.514
0.31379999999999997,-0.0236,0.358
0.3201,-0.119,0.675
0.3227,0.154,0.495
0.22399999999999998,-0.0798,0.431
0.25379999999999997,0.00854,0.353
0.34024,0.0507,0.373
0.4213,0.0762,0.631
0.4395,0.215,0.439
0.241,-0.154,0.485
0.245,0.154,0.511
0.18799999999999997,-0.0677,0.579
0.40249999999999997,-0.211,0.685
0.23299999999999998,0.0949,0.447
0.471,-0.0895,0.5609999999999999
0.378,0.0311,0.723
0.248,-0.0258,0.40700000000000003
0.2597,-0.0881,0.448
0.23199999999999998,-0.0238,0.378
0.14999999999999997,-0.0179,0.532
0.2683,-0.131,0.438
0.36529999999999996,0.0793,0.2985
0.34910199999999997,0.0241,0.307
0.20199999999999999,-0.0268,0.5369999999999999
0.3978,-0.00512,0.36
0.2542,0.0168,0.352
0.3006,-0.0502,0.438
0.2782,0.00157,0.6819999999999999
0.519,0.0711,0.594
0.3726,-0.176,0.357
0.21699999999999997,0.126,0.516
0.14899999999999997,-0.0906,0.518
0.46799999999999997,0.0627,0.652
0.2919,0.147,0.629
0.515,0.0104,0.5449999999999999
0.3654,-0.151,0.653
0.2689,-0.145,0.536
0.33599999999999997,-0.138,0.354
0.09399999999999997,0.049,0.483
0.5429999999999999,0.0432,0.433
0.2749,0.0119,0.371
0.45099999999999996,0.0411,0.505
0.22499999999999998,0.0137,0.56
0.37639999999999996,-0.182,0.5
0.34809999999999997,-0.147,0.6639999999999999
0.3962,0.0379,0.6910000000000001
0.39099999999999996,0.0756,0.383
0.21499999999999997,0.0909,0.405
0.4347,0.128,0.639
0.26789999999999997,-0.145,0.552
0.13899999999999998,0.0376,0.523
0.3923,0.0322,0.727
0.30829999999999996,0.105,0.395
0.476,0.0901,0.39
0.31789999999999996,-0.00553,0.403
0.44999999999999996,0.0525,0.499
0.494,0.0413,0.38
0.11199999999999999,0.0542,0.509
0.3701,-0.0643,0.5609999999999999
0.4159,-0.156,0.646
0.29279999999999995,-0.145,0.556
0.301,-0.0588,0.40900000000000003
0.3152,0.21,0.404
0.3081,-0.174,0.509
0.37279999999999996,0.0866,0.69
0.45099999999999996,-0.152,0.441
0.207,-0.0614,0.5429999999999999
0.45899999999999996,0.204,0.446
0.3377,0.0395,0.719
0.2899,-0.128,0.5489999999999999
0.477,-0.0804,0.643
0.38889999999999997,-0.0991,0.2957
0.40459999999999996,-0.117,0.7090000000000001
0.30289999999999995,-0.147,0.514
0.3383,-0.153,0.5329999999999999
0.22399999999999998,0.08,0.667
0.482,-0.117,0.548
0.22799999999999998,0.112,0.5800000000000001
0.491,0.118,0.41600000000000004
0.42979999999999996,-0.126,0.441
0.33359999999999995,0.123,0.6599999999999999
0.4286,0.0641,0.3423
0.3096,0.0526,0.393
0.16899999999999998,-0.0288,0.558
0.566,-0.137,0.5900000000000001
0.34775999999999996,-0.0354,0.729
0.296,0.0984,0.508
0.3896,-0.175,0.508
0.46299999999999997,-0.0682,0.5760000000000001
0.3851,0.165,0.45799999999999996
0.41259999999999997,0.19,0.581
0.34182999999999997,0.0483,0.385
0.30629999999999996,0.022,0.718
0.482,-0.0512,0.5569999999999999
0.46299999999999997,-0.209,0.544
0.474,-0.0306,0.446
0.13199999999999998,-0.00562,0.654
0.2838,-0.0675,0.542
0.2606,0.0787,0.5329999999999999
0.35119999999999996,-0.134,0.41600000000000004
0.362,0.0209,0.34650000000000003
0.208,-0.165,0.61
0.4144,0.0167,0.363
0.42069999999999996,-0.0311,0.6890000000000001
0.4462,0.0836,0.56
0.3126,-0.142,0.44
0.51,-0.0522,0.374
0.34208,-0.138,0.6739999999999999
0.23299999999999998,-0.0833,0.575
0.22799999999999998,-0.0475,0.525
0.244,-0.0982,0.441
0.3349,0.053,0.69
0.44789999999999996,-0.138,0.635
0.504,-0.0205,0.62
0.19899999999999998,-0.108,0.5529999999999999
0.2822,0.277,0.504
0.297,0.0162,0.364
0.2668,0.135,0.643
0.373,0.00743,0.6619999999999999
0.3226,0.126,0.3287
0.32439999999999997,0.133,0.573
0.2762,-0.0853,0.52
0.44539999999999996,-0.00737,0.46199999999999997
0.26699999999999996,-0.218,0.379
0.3362,0.0374,0.3131
0.3817,0.159,0.515
0.34341,0.261,0.441
0.45899999999999996,-0.0706,0.3038
0.4139,-0.00712,0.33140000000000003
0.243,0.0527,0.41400000000000003
0.4331,0.0461,0.3272
0.25689999999999996,0.142,0.45899999999999996
0.27449999999999997,0.0429,0.378
0.3091,-0.102,0.381
0.3342,-0.133,0.6859999999999999
0.494,0.138,0.45799999999999996
0.5489999999999999,-0.0727,0.364
0.3372,-0.0378,0.355
0.18699999999999997,0.0367,0.478
0.532,0.0786,0.42000000000000004
0.5269999999999999,-0.0327,0.53
0.31579999999999997,-0.0635,0.398
0.19099999999999998,0.175,0.46499999999999997
0.23299999999999998,0.0592,0.52
0.31,0.0503,0.661
0.18699999999999997,0.158,0.3492
0.4235,0.146,0.489
0.45199999999999996,-0.000447,0.3416
0.18299999999999997,-0.0524,0.493
0.12399999999999997,0.142,0.61
0.498,-0.016,0.3172
0.4012,0.0609,0.44
0.41169999999999995,0.141,0.439
0.4497,0.0664,0.2847
0.43179999999999996,0.144,0.481
0.47,0.232,0.506
0.34420999999999996,-0.102,0.718
0.33399999999999996,-0.042,0.2848
0.47,-0.205,0.506
0.22799999999999998,0.0243,0.372
0.5589999999999999,0.0293,0.632
0.31939999999999996,0.0184,0.71
0.473,0.104,0.515
0.4382,-0.0667,0.6950000000000001
0.23199999999999998,0.0372,0.39
0.3947,-0.198,0.425
0.22799999999999998,-0.038,0.614
0.34385,0.121,0.45999999999999996
0.31389999999999996,-0.149,0.5820000000000001
0.42069999999999996,0.187,0.504
0.25429999999999997,-0.06,0.6890000000000001
0.51,-0.176,0.486
0.42479999999999996,0.0893,0.513
0.46299999999999997,-0.117,0.46699999999999997
0.19699999999999998,-0.0813,0.638
0.3266,-0.159,0.5469999999999999
0.4462,-0.122,0.491
0.481,0.123,0.53
0.3152,-0.182,0.497
0.4266,-0.0861,0.5900000000000001
0.35706,0.174,0.351
0.11699999999999997,0.0501,0.522
0.516,0.028,0.41000000000000003
0.34010999999999997,-0.133,0.46099999999999997
0.44229999999999997,-0.0483,0.391
0.29569999999999996,0.139,0.3479
0.22099999999999997,0.115,0.5609999999999999
0.36569999999999997,-0.15,0.41700000000000004
0.22499999999999998,-0.0712,0.579
0.33949999999999997,-0.0605,0.585
0.3203,0.0677,0.5
0.28959999999999997,0.118,0.492
0.239,0.184,0.615
0.41209999999999997,-0.119,0.51
0.29779999999999995,0.0167,0.358
0.209,0.0254,0.41200000000000003
0.3982,-0.0309,0.527
0.365,0.0698,0.7090000000000001
0.488,0.0529,0.41000000000000003
0.46399999999999997,0.0835,0.46299999999999997
0.27259999999999995,0.0903,0.371
0.3085,0.0239,0.569
0.478,0.0136,0.41000000000000003
0.3771,-0.0317,0.3319
0.38789999999999997,0.0516,0.367
0.37989999999999996,-0.0871,0.376
0.44229999999999997,-0.13,0.562
0.241,0.0586,0.48
0.31029999999999996,-0.139,0.452
0.35602999999999996,0.0265,0.3062
0.29719999999999996,-0.193,0.404
0.16699999999999998,-0.016,0.374
0.21699999999999997,-0.171,0.351
0.497,-0.119,0.434
0.3081,-0.0305,0.704
0.43579999999999997,0.149,0.492
0.4153,0.23,0.449
0.43529999999999996,-0.0781,0.5660000000000001
0.2933,0.113,0.434
0.174,0.0734,0.5549999999999999
0.4271,0.109,0.3244
0.3836,0.127,0.482
0.482,-0.086,0.5800000000000001
0.31139999999999995,-0.208,0.542
0.32789999999999997,-0.0914,0.5740000000000001
0.206,-0.0266,0.615
0.2862,0.135,0.46299999999999997
0.3389,-0.075,0.406
0.19499999999999998,0.101,0.604
0.30279999999999996,-0.164,0.3126
0.2611,-0.176,0.5589999999999999
0.32739999999999997,-0.0778,0.71
0.41569999999999996,-0.0774,0.3227
0.4173,0.093,0.616
0.22699999999999998,-0.0662,0.667
0.245,-0.0951,0.41700000000000004
0.567,-0.124,0.558
0.3387,-0.0563,0.384
0.23399999999999999,-0.116,0.548
0.30829999999999996,-0.0556,0.2948
0.30929999999999996,-0.139,0.529
0.172,-0.0213,0.581
0.32339999999999997,0.19,0.386
0.489,-0.0476,0.579
0.45299999999999996,0.0937,0.496
0.36219999999999997,-0.0887,0.638
0.34658,-0.125,0.544
0.2694,0.115,0.514
0.4337,0.112,0.667
0.2799,0.0639,0.40900000000000003
0.38799999999999996,-0.0684,0.7030000000000001
0.242,-0.072,0.41500000000000004
0.21399999999999997,-0.0658,0.654
0.45199999999999996,0.132,0.472
0.37189999999999995,-0.124,0.363
0.3765,0.129,0.5489999999999999
0.4386,0.112,0.657
0.3074,-0.108,0.5840000000000001
0.476,-0.0335,0.587
0.357,-0.128,0.444
0.4043,-0.0569,0.2721
0.4497,-0.228,0.481
0.4447,0.0255,0.3199
0.21299999999999997,-0.111,0.46199999999999997
0.32299999999999995,0.0412,0.384
0.238,-0.187,0.585
0.3387,-0.136,0.394
0.548,0.0207,0.607
0.2667,-0.134,0.5469999999999999
0.36629999999999996,-0.244,0.469
0.41409999999999997,-0.155,0.595
0.4487,0.0503,0.366
0.3349,-0.0923,0.503
0.44189999999999996,0.0831,0.64
0.2713,0.126,0.449
0.4422,-0.107,0.32589999999999997
0.238,-0.211,0.614
0.3883,-0.181,0.5469999999999999
0.499,0.15,0.5
0.2825,0.0339,0.2987
0.4482,0.0326,0.514
0.31629999999999997,-0.106,0.43
0.41609999999999997,-0.106,0.40900000000000003
0.24,0.023,0.6910000000000001
0.21899999999999997,-0.0508,0.52
0.16199999999999998,-0.0754,0.448
0.474,-0.0524,0.5329999999999999
0.2768,-0.17,0.45599999999999996
0.29919999999999997,-0.0661,0.358
0.42879999999999996,-0.047,0.389
0.3034,-0.082,0.6970000000000001
0.46599999999999997,0.0907,0.442
0.34580999999999995,0.0583,0.6779999999999999
0.3182,0.119,0.41200000000000003
0.19099999999999998,-0.0167,0.563
0.31639999999999996,-0.132,0.439
0.247,-0.231,0.505
0.3931,0.0912,0.522
0.2699,0.101,0.704
0.4083,-0.00305,0.356
0.25139999999999996,-0.0579,0.606
0.3162,0.0459,0.3261
0.483,0.102,0.483
0.4448,0.0136,0.7030000000000001
0.45199999999999996,0.0602,0.635
0.34720999999999996,-0.0841,0.376
0.301,0.0649,0.364
0.514,-0.0867,0.5700000000000001
0.13199999999999998,0.019,0.496
0.45099999999999996,-0.101,0.613
0.42269999999999996,0.0435,0.5740000000000001
0.26239999999999997,0.118,0.396
0.5249999999999999,0.197,0.587
0.248,0.0866,0.6859999999999999
0.46399999999999997,-0.00873,0.512
0.31499999999999995,-0.0284,0.2919
0.19899999999999998,-0.0149,0.644
0.3978,0.126,0.531
0.45399999999999996,0.0816,0.483
0.22199999999999998,-0.121,0.519
0.3242,0.0188,0.5609999999999999
0.473,-0.0845,0.503
0.21399999999999997,0.208,0.525
0.4065,-0.0499,0.727
0.247,-0.15,0.45499999999999996
0.4488,-0.0531,0.426
0.2859,0.00326,0.3262
0.3117,-0.175,0.596
0.25749999999999995,0.11,0.531
0.4366,-0.163,0.383
0.501,-0.108,0.5429999999999999
0.3636,0.0831,0.625
0.3137,0.145,0.615
0.41819999999999996,-0.161,0.596
0.31689999999999996,0.0646,0.2754
0.13099999999999998,0.0399,0.5660000000000001
0.4143,0.15,0.506
0.507,0.103,0.548
0.44639999999999996,-0.0162,0.562
0.3217,-0.0464,0.729
0.2502,0.0697,0.6739999999999999
0.18999999999999997,0.0664,0.47
0.487,-0.16,0.637
0.3337,-0.135,0.424
0.29979999999999996,-0.0158,0.5609999999999999
0.2954,0.0482,0.375
0.15699999999999997,0.155,0.487
0.2894,0.111,0.41000000000000003
0.349226,0.0327,0.6930000000000001
0.40669999999999995,0.0486,0.37
0.575,-0.064,0.509
0.488,0.0617,0.358
0.3122,-0.16,0.41000000000000003
0.28509999999999996,-0.123,0.445
0.19299999999999998,-0.0409,0.486
0.478,-0.0195,0.392
0.21199999999999997,0.0862,0.615
0.23199999999999998,0.0956,0.611
0.237,-0.193,0.505
0.2561,-0.0479,0.573
0.3954,-0.0952,0.399
0.3131,0.0204,0.722
0.13199999999999998,0.00498,0.42100000000000004
0.23299999999999998,0.00989,0.495
0.3873,0.116,0.472
0.503,0.0229,0.48
0.30369999999999997,-0.112,0.5760000000000001
0.32489999999999997,-0.204,0.629
0.46499999999999997,-0.0531,0.402
0.45899999999999996,0.0896,0.496
0.4164,0.112,0.652
0.245,0.0472,0.4
0.4155,0.076,0.5800000000000001
0.2751,0.0842,0.40700000000000003
0.248,0.103,0.527
0.2596,-0.0955,0.515
0.3631,-0.177,0.624
0.4396,0.0805,0.612
0.497,-0.119,0.525
0.33699999999999997,0.166,0.3347
0.207,0.00184,0.573
0.21499999999999997,-0.0169,0.497
0.522,-0.0315,0.3397
0.513,0.0137,0.601
0.22299999999999998,0.0311,0.558
0.499,0.0254,0.5720000000000001
0.15899999999999997,0.0713,0.32330000000000003
0.495,0.0572,0.472
0.46099999999999997,0.0802,0.5740000000000001
0.13799999999999998,0.0234,0.5920000000000001
0.45799999999999996,-0.124,0.626
0.41469999999999996,-0.0945,0.599
0.45499999999999996,0.091,0.3383
0.481,0.0211,0.506
0.5469999999999999,-0.0859,0.532
0.17899999999999996,-0.0463,0.489
0.33709999999999996,-0.046,0.3074
0.3624,-0.157,0.587
0.2592,0.0793,0.45
0.3297,-0.0221,0.725
0.46699999999999997,0.0653,0.519
0.473,-0.197,0.501
0.4458,-0.121,0.5720000000000001
0.35702,0.141,0.591
0.4493,0.115,0.424
0.482,0.11,0.439
0.3213,-0.146,0.471
0.43879999999999997,0.118,0.431
0.2622,0.0628,0.6739999999999999
0.2551,-0.0029,0.362
0.40009999999999996,-0.17,0.5329999999999999
0.3876,-0.135,0.487
0.22899999999999998,-0.0588,0.569
0.15099999999999997,0.0118,0.577
0.4206,-0.132,0.6579999999999999
0.2976,0.132,0.46099999999999997
0.48,0.129,0.396
0.16799999999999998,-0.119,0.575
0.21299999999999997,0.0592,0.5409999999999999
0.4451,0.0323,0.5
0.3641,0.0459,0.6950000000000001
0.284,0.0563,0.626
0.33049999999999996,0.142,0.431
0.3951,-0.104,0.497
0.3303,-0.101,0.604
0.33809999999999996,0.165,0.621
0.2919,0.118,0.482
0.432,0.156,0.451
0.45299999999999996,-0.0655,0.6819999999999999
0.245,0.0415,0.41200000000000003
0.22699999999999998,0.0738,0.529
0.4381,0.0641,0.679
0.2712,0.104,0.6599999999999999
0.4362,-0.0264,0.712
0.45899999999999996,-0.116,0.422
0.3604,-0.029,0.727
0.4033,0.153,0.489
0.20199999999999999,0.156,0.531
0.26649999999999996,0.0497,0.41800000000000004
0.36729999999999996,0.102,0.63
0.34347999999999995,-0.152,0.404
0.22299999999999998,0.135,0.503
0.37529999999999997,-0.154,0.712
0.495,-0.0185,0.56
0.501,-0.112,0.506
0.2875,0.14,0.42100000000000004
0.4213,0.161,0.386
0.248,-0.0488,0.6799999999999999
0.32089999999999996,-0.162,0.534
0.4205,0.147,0.636
0.21099999999999997,0.00259,0.5760000000000001
0.2944,0.137,0.399
0.34757,0.124,0.556
0.369,0.0457,0.375
0.505,-0.0183,0.406
0.20999999999999996,0.0352,0.52
0.3021,0.135,0.47
0.26249999999999996,-0.0417,0.6970000000000001
0.3363,0.0684,0.7110000000000001
0.479,-0.000869,0.704
0.4425,-0.0498,0.41500000000000004
0.374,0.0687,0.56
0.237,0.0172,0.607
0.45199999999999996,-0.0663,0.45399999999999996
0.2586,0.0645,0.7050000000000001
0.31679999999999997,-0.12,0.505
0.33709999999999996,-0.253,0.498
0.4094,0.04,0.361
0.173,0.0968,0.579
0.37079999999999996,-0.122,0.52
0.2671,0.218,0.556
0.3324,-0.0832,0.581
0.472,0.177,0.423
0.22399999999999998,0.125,0.375
0.30629999999999996,0.00551,0.366
0.29109999999999997,-0.192,0.43
0.4054,-0.00664,0.7110000000000001
0.30229999999999996,-0.021,0.364
0.27569999999999995,0.124,0.5640000000000001
0.307,-0.0365,0.42100000000000004
0.482,0.0333,0.589
0.236,-0.0181,0.677
0.44989999999999997,-0.139,0.41100000000000003
0.28959999999999997,-0.178,0.544
0.493,0.0685,0.41600000000000004
0.35967,0.0836,0.5800000000000001
0.3041,0.123,0.633
0.471,-0.0091,0.663
0.567,-0.119,0.639
0.3021,-0.115,0.447
0.46799999999999997,-0.16,0.46399999999999997
0.2966,0.0917,0.494
0.3755,0.188,0.517
0.26149999999999995,0.0417,0.6910000000000001
0.2593,0.146,0.45399999999999996
0.27699999999999997,0.0671,0.542
0.28679999999999994,-0.106,0.434
0.2699,0.0639,0.3461
0.33799999999999997,0.0981,0.6990000000000001
0.238,-0.0344,0.45399999999999996
0.25589999999999996,0.0487,0.393
0.23399999999999999,0.0103,0.3142
0.3654,0.128,0.41000000000000003
0.2739,0.0957,0.403
0.30479999999999996,-0.058,0.352
0.46099999999999997,0.0543,0.652
0.238,-0.0345,0.5760000000000001
0.46199999999999997,0.0855,0.486
0.34636,0.0844,0.41300000000000003
0.3848,0.03,0.3069
0.206,0.0579,0.504
0.35522,0.162,0.655
0.46599999999999997,0.208,0.506
0.43929999999999997,-0.115,0.48
0.242,0.0557,0.671
0.4185,0.121,0.394
0.44999999999999996,-0.0219,0.2752
0.3427,0.0576,0.554
0.3765,0.0934,0.524
0.3732,-0.132,0.47
0.12699999999999997,-0.0498,0.477
0.10299999999999998,-0.028,0.527
0.3958,0.0739,0.524
0.39399999999999996,0.12,0.40800000000000003
0.43989999999999996,-0.113,0.587
0.2933,0.0429,0.7030000000000001
0.3873,0.142,0.483
0.28359999999999996,0.113,0.5609999999999999
0.575,-0.131,0.40800000000000003
0.34009,-0.0746,0.41300000000000003
0.41479999999999995,-0.128,0.487
0.22799999999999998,0.00799,0.397
0.501,0.0656,0.46799999999999997
0.17899999999999996,0.0661,0.5780000000000001
0.27559999999999996,0.0806,0.406
0.27199999999999996,-0.0952,0.598
0.39559999999999995,0.22,0.43
0.3635,-0.144,0.604
0.32099999999999995,-0.178,0.606
0.2863,0.239,0.424
0.34564,-0.117,0.3262
0.39959999999999996,0.0997,0.627
0.35501,-0.0353,0.404
0.33309999999999995,0.0796,0.692
0.18699999999999997,-0.00273,0.446
0.13099999999999998,-0.144,0.41200000000000003
0.46199999999999997,-0.0183,0.636
0.35324999999999995,0.0765,0.702
0.39809999999999995,-0.0578,0.562
0.611,-0.022,0.439
0.2783,0.0579,0.3298
0.2591,-0.005,0.688
0.29359999999999997,-0.127,0.3198
0.21699999999999997,0.078,0.376
0.514,0.00634,0.595
0.621,0.08,0.485
0.46299999999999997,0.0278,0.542
0.36569999999999997,0.141,0.395
0.29829999999999995,-0.21,0.389
0.45399999999999996,-0.183,0.443
0.26189999999999997,0.0107,0.512
0.4163,-0.103,0.652
0.45399999999999996,-0.106,0.426
0.4074,-0.136,0.612
0.4185,-0.101,0.385
0.39459999999999995,-0.128,0.624
0.34104999999999996,0.0889,0.2935
0.2762,-0.0174,0.708
0.3796,0.152,0.496
0.21199999999999997,-0.105,0.40700000000000003
0.34944,0.111,0.638
0.17099999999999999,-0.0682,0.386
0.2618,-0.0531,0.524
0.3131,-0.152,0.45399999999999996
0.2722,0.0137,0.33
0.3707,-0.0779,0.583
0.487,0.0195,0.644
0.22499999999999998,-0.0844,0.654
0.4374,0.0311,0.712
0.3161,-0.202,0.512
0.4017,-0.0439,0.6839999999999999
0.145,0.0823,0.3343
0.506,-0.046,0.5840000000000001
0.25039999999999996,0.144,0.542
0.22199999999999998,0.0555,0.479
0.44999999999999996,-0.0616,0.5369999999999999
0.3696,-0.164,0.46599999999999997
0.2865,-0.0692,0.554
0.513,-0.142,0.521
0.41809999999999997,-0.0359,0.65
0.21799999999999997,-0.0388,0.446
0.479,0.0562,0.399
0.5509999999999999,0.0187,0.6739999999999999
0.472,-0.147,0.41900000000000004
0.44279999999999997,-0.111,0.45899999999999996
0.3957,-0.0446,0.434
0.35383,-0.151,0.623
0.48,-0.129,0.41800000000000004
0.2739,0.0369,0.7010000000000001
0.469,-0.0196,0.428
0.36779999999999996,-0.0773,0.427
0.3813,-0.149,0.382
0.30579999999999996,0.0138,0.7170000000000001
0.41209999999999997,0.0499,0.5409999999999999
0.2678,-0.109,0.441
0.062,-0.0658,0.45499999999999996
0.46499999999999997,-0.0658,0.396
0.28169999999999995,-0.0772,0.392
0.2814,0.138,0.494
0.4314,0.169,0.511
0.36219999999999997,-0.173,0.5700000000000001
0.4069,0.13,0.49
0.39249999999999996,-0.0467,0.538
0.209,0.00104,0.46599999999999997
0.46599999999999997,0.0935,0.542
0.45099999999999996,-0.0923,0.42100000000000004
0.25529999999999997,0.0548,0.376
0.43999999999999995,0.0803,0.378
0.237,0.125,0.611
0.42589999999999995,0.0726,0.536
0.482,0.00139,0.46699999999999997
0.44999999999999996,-0.0219,0.593
0.42019999999999996,0.0979,0.3486
0.26359999999999995,0.0777,0.61
0.3721,-0.00562,0.361
0.35863,0.0669,0.364
0.209,0.0609,0.46799999999999997
0.31179999999999997,-0.0883,0.667
0.3737,0.000899,0.355
0.22299999999999998,0.0833,0.532
0.18199999999999997,-0.0768,0.613
0.2814,0.0532,0.41000000000000003
0.3959,-0.127,0.64
0.3629,-0.156,0.47
0.506,-0.0601,0.5549999999999999
0.33399999999999996,0.0369,0.3068
0.46299999999999997,-0.0513,0.391
0.22899999999999998,-0.00108,0.723
0.47,0.0133,0.452
0.35506,0.116,0.374
0.22999999999999998,-0.0771,0.357
0.506,0.0235,0.448
0.2955,-0.00386,0.728
0.3291,0.0765,0.7010000000000001
0.33299999999999996,-0.157,0.3474
0.26249999999999996,-0.121,0.524
0.3964,-0.113,0.565
0.32539999999999997,0.0837,0.718
0.22599999999999998,-0.0361,0.504
0.241,-0.0703,0.621
0.43079999999999996,-0.0646,0.327
0.22499999999999998,-0.0979,0.453
0.11899999999999997,0.0445,0.509
0.38339999999999996,-0.0663,0.34750000000000003
0.35335999999999995,0.14,0.577
0.2562,-0.0543,0.581
0.21099999999999997,0.0129,0.627
0.297,-0.143,0.45899999999999996
0.46599999999999997,0.0461,0.406
0.4215,-0.15,0.569
0.22299999999999998,-0.022,0.429
0.33499999999999996,0.00934,0.728
0.45499999999999996,-0.0259,0.683
0.35795,0.00937,0.362
0.18399999999999997,-0.0589,0.552
0.21099999999999997,-0.025,0.42000000000000004
0.314,0.128,0.5349999999999999
0.571,0.00336,0.528
0.493,0.0489,0.402
0.19699999999999998,-0.0694,0.569
0.2996,0.0658,0.3286
0.4079,-0.0231,0.7050000000000001
0.19399999999999998,-0.0405,0.45599999999999996
0.39159999999999995,-0.0181,0.6839999999999999
0.246,0.00151,0.422
0.31329999999999997,0.144,0.478
0.3135,-0.0838,0.438
0.25849999999999995,-0.0389,0.382
0.17099999999999999,-0.017,0.491
0.246,0.0555,0.654
0.471,-0.095,0.5409999999999999
0.3316,-0.105,0.538
0.46299999999999997,0.065,0.3346
0.3045,-0.0237,0.356
0.24899999999999997,-0.157,0.2952
0.2859,0.185,0.388
0.45299999999999996,-0.0899,0.3274
0.3903,0.225,0.391
0.208,-0.0976,0.615
0.35229,-0.0364,0.734
0.207,0.00349,0.46499999999999997
0.37229999999999996,0.114,0.671
0.45899999999999996,-0.136,0.491
0.42729999999999996,-0.0771,0.643
0.44639999999999996,-0.0236,0.474
0.3883,0.137,0.5329999999999999
0.3645,-0.00184,0.6990000000000001
0.246,0.0679,0.46599999999999997
0.305,0.0369,0.387
0.38189999999999996,0.11,0.556
0.476,0.0345,0.5920000000000001
0.4355,0.00865,0.392
0.18199999999999997,0.083,0.605
0.13899999999999998,0.0196,0.357
0.513,0.0437,0.62
0.45599999999999996,0.0453,0.368
0.2924,-0.0144,0.365
0.2925,0.0938,0.3437
0.43079999999999996,0.135,0.506
0.3211,0.0584,0.3282
0.37529999999999997,0.143,0.434
0.29069999999999996,-0.0674,0.4
0.5369999999999999,0.0231,0.37
0.3353,0.124,0.437
0.176,-0.0129,0.633
0.3983,0.0855,0.2831
0.31639999999999996,0.216,0.515
0.2773,-0.114,0.534
0.3731,0.0424,0.349
0.469,0.025,0.54
0.515,-0.00116,0.563
